日期,代码,周开盘价,周开盘价标准化,最大值最小值,周开盘价标准化,周收盘价,最大值最小值,周收盘价标准化,周最高价,最大值最小值,周最高价标准化,周最低价,最大值最小值,周最低价标准化,周涨跌,lable_下周涨跌,周涨跌幅,周涨跌幅标准化,市盈率,市盈率标准化,市净率,市净率标准化,市销率,市销率标准化,市现率,市现率标准化,区间平均,成交金额,总市值,ln_市值,ln_市值标准化,Beta,Beta标准化,波动率,波动率标准化,换手率,换手率标准化,3日均价,3日均价标准化,5日均价,5日均价标准化,7日均价,7日均价标准化,10日均价,10日均价标准化
2021/3/12,688001,36.27,0.1151,,0.1151,33.67,,0,36.91,,0.0928,33.33,,0.0137,-2.81,1,-7.7029,0.1533,54.3613,0.5872,4.6513,0.0817,8.8207,0.0002,156.6145,0.7113,47.9527,"114,672,978.00","14,765,533,146.91",23.4156,0.4631,0.209201739,0.435517788,1.151880465,0.005929619,0.973371544,0.011405526,34.0925,0.023953516,34.81833333,0.024743897,35.1075,0.025658266,35.32454545,0.025670246
2021/3/19,688001,33.89,0,,0,33.7,,0.0013,34.6,,0,33.23,,0.0084,0.03,1,0.0891,0.2004,54.4097,0.5872,4.6555,0.0818,8.8286,0.0002,156.754,0.7113,47.9031,"58,068,085.00","14,778,689,250.10",23.4165,0.4633,0.163849842,0.435041536,0.667241817,0.003434809,0.864823555,0.01013361,33.9125,0.023827047,33.78833333,0.02401192,33.8125,0.024711817,34.36090909,0.024969974
2021/3/26,688001,33.92,0.0015,,0.0015,34.26,,0.0265,34.69,,0.0036,33.64,,0.03,0.56,1,1.6617,0.2099,55.3138,0.5873,4.7328,0.0837,8.9753,0.0002,159.3589,0.7113,47.8485,"66,665,239.00","15,024,269,842.98",23.4329,0.4665,0.610028421,0.439726971,1.356709395,0.006984032,0.85882114,0.010063276,34.2875,0.024090523,34.175,0.024286708,34.1175,0.024934726,34.00727273,0.024712988
2021/4/2,688001,34.26,0.0179,,0.0179,35.02,,0.0606,35.75,,0.0462,33.64,,0.03,0.76,1,2.2183,0.2133,56.5409,0.5875,4.8378,0.0862,9.1744,0.0002,162.894,0.7115,47.794,"86,772,062.00","15,357,557,790.46",23.4549,0.4708,0.974174881,0.443550967,1.468720329,0.007560639,2.017081601,0.023635247,34.325,0.024116871,34.235,0.024329347,34.24375,0.025026996,34.2,0.024853042
2021/4/9,688001,35.02,0.0547,,0.0547,36.22,,0.1146,36.4,,0.0723,34.67,,0.0841,1.2,1,3.4266,0.2206,58.4783,0.5877,5.0036,0.0903,9.4888,0.0002,168.4757,0.7116,47.7371,"81,595,042.00","15,883,801,918.06",23.4886,0.4774,0.483562768,0.438398923,0.944781194,0.004863519,1.404114972,0.016452782,35.665,0.02505836,35.37166667,0.025137127,34.995,0.025576046,34.75818182,0.025258671
2021/4/16,688001,36.04,0.104,,0.104,36.54,,0.1289,36.87,,0.0912,35.61,,0.1335,0.32,0,0.8835,0.2052,58.995,0.5878,5.0478,0.0914,9.5726,0.0002,169.9642,0.7117,47.6548,"65,745,264.00","16,024,133,685.42",23.4974,0.4792,1.213898813,0.446068369,2.333793949,0.012013841,0.970398944,0.011370694,36.245,0.02546587,36.24,0.025754214,36.1,0.026383633,35.76818182,0.025992635
2021/4/23,688001,36.56,0.1292,,0.1292,35.65,,0.0889,38.32,,0.1494,35.32,,0.1183,-0.89,0,-2.4357,0.1851,58.9703,0.5878,4.9351,0.0886,9.3197,0.0002,46.9819,0.7077,47.559,"130,211,690.00","15,633,835,957.45",23.4727,0.4743,-0.261243415,0.430577523,2.081010814,0.010712571,2.471548609,0.028960485,36.8025,0.025857572,36.91,0.026230355,36.75875,0.02686508,36.57818182,0.02658126
2021/4/30,688001,35.66,0.0856,,0.0856,34.11,,0.0198,36.39,,0.0719,34,,0.0489,-1.54,1,-4.3198,0.1738,52.8405,0.587,4.6686,0.0821,8.3649,0.0002,43.9107,0.7076,47.4808,"87,026,801.00","14,958,489,327.03",23.4285,0.4656,-10.15980981,0.326630149,2.883627892,0.014844261,1.471920405,0.017247295,35.34,0.024830014,35.43,0.025178582,35.8625,0.026210057,36.21727273,0.026318988
2021/5/7,688001,34.47,0.0281,,0.0281,34.89,,0.0548,35.34,,0.0297,33.73,,0.0347,0.78,1,2.2867,0.2137,54.0488,0.5871,4.7754,0.0847,8.5562,0.0002,44.9148,0.7076,47.4641,"39,837,921.00","15,300,548,009.97",23.4512,0.4701,-0.044768112,0.432850786,1.117659433,0.005753457,1.972281955,0.023110305,34.595,0.024306574,35.055,0.024912086,35.19375,0.025721302,35.73727273,0.025970174
2021/5/14,688001,34.66,0.0373,,0.0373,35.04,,0.0615,35.56,,0.0386,34.18,,0.0584,0.15,0,0.4299,0.2025,54.2812,0.5872,4.7959,0.0852,8.593,0.0002,45.1079,0.7076,47.4114,"54,922,608.00","15,366,328,525.92",23.4554,0.4709,0.371368863,0.437220747,0.861477641,0.004434691,0.805847496,0.009442555,34.965,0.024566537,34.95333333,0.024839836,34.73875,0.025388766,35.01454545,0.02544497
2021/5/21,688001,35.25,0.0658,,0.0658,34.02,,0.0157,35.38,,0.0313,34,,0.0489,-1.02,1,-2.911,0.1823,52.7011,0.5869,4.6563,0.0818,8.3428,0.0002,43.7948,0.7076,47.3617,"47,092,303.00","14,919,021,017.46",23.4259,0.4651,0.610443105,0.439731326,2.296193412,0.011820282,0.723384521,0.008476291,34.3625,0.024143219,34.52833333,0.024537806,34.60875,0.025293755,34.71363636,0.0252263
2021/5/28,688001,34.28,0.0189,,0.0189,35.81,,0.0961,37.1,,0.1004,33.81,,0.0389,1.79,1,5.2616,0.2316,55.474,0.5873,4.9013,0.0878,8.7818,0.0002,46.0991,0.7077,47.3059,"116,548,193.00","15,704,001,841.13",23.4772,0.4752,1.912009814,0.453399411,2.190846248,0.011277979,1.722131088,0.02017915,35.6575,0.02505309,35.18333333,0.025003287,34.96625,0.025555034,34.93181818,0.025384852
2021/6/4,688001,36.08,0.106,,0.106,37.24,,0.1604,37.91,,0.1329,35.83,,0.1451,1.43,0,3.9933,0.224,57.6892,0.5876,5.097,0.0926,9.1325,0.0002,47.94,0.7077,47.2285,"172,689,227.00","16,331,109,426.52",23.5163,0.4829,3.507942892,0.470158712,3.828350565,0.019707479,1.772077519,0.0207644,36.93,0.025947154,36.78833333,0.026143891,36.57375,0.026729873,36.00181818,0.026162418
2021/6/11,688001,37.98,0.1979,,0.1979,35.81,,0.0961,41.56,,0.2795,35.55,,0.1304,-1.2656,1,-3.3986,0.1793,55.474,0.5873,5.0286,0.0909,8.7818,0.0002,46.0991,0.7077,47.1373,"400,499,299.00","15,704,001,841.13",23.4772,0.4752,4.081122518,0.476177817,4.082130573,0.021013881,4.128058852,0.04837072,36.9075,0.025931345,37.37833333,0.026563179,37.225,0.027205838,37.06909091,0.026938002
2021/6/18,688001,35.87,0.0958,,0.0958,36.68,,0.1352,37.45,,0.1145,34.01,,0.0494,0.87,1,2.4295,0.2145,56.8217,0.5875,5.1508,0.0939,8.9952,0.0002,47.2191,0.7077,47.0845,"228,554,432.00","16,085,528,833.64",23.5012,0.4799,-1.858053449,0.413809013,3.456610289,0.017793845,3.472893275,0.040693787,35.8325,0.025176046,36.065,0.025629849,36.37,0.026580962,36.75,0.02670612
2021/6/25,688001,36.31,0.1171,,0.1171,37.54,,0.1739,39.72,,0.2056,36.31,,0.1703,0.86,0,2.3446,0.214,58.154,0.5877,5.2716,0.0968,9.2061,0.0002,48.3262,0.7077,46.9926,"373,548,277.00","16,462,670,458.42",23.5244,0.4845,1.040637289,0.444248905,3.618253908,0.018625949,3.902455986,0.045727208,37.415,0.026287916,37.54333333,0.026680438,37.0125,0.027050533,36.81545455,0.026753685
2021/7/2,688001,37.6,0.1795,,0.1795,36.71,,0.1366,39.49,,0.1964,36.04,,0.1562,-0.83,1,-2.211,0.1865,56.8682,0.5875,5.155,0.094,9.0025,0.0002,47.2577,0.7077,46.8971,"450,563,264.00","16,098,684,936.83",23.502,0.4801,0.784295071,0.44155699,1.731265395,0.008912161,3.301799142,0.038688984,37.15,0.026101726,37.54166667,0.026679253,37.525,0.027425093,37.54272727,0.027282192
2021/7/9,688001,37,0.1505,,0.1505,40.68,,0.3149,41.25,,0.2671,36.67,,0.1893,3.97,0,10.8145,0.2652,63.0182,0.5884,5.7125,0.1075,9.9761,0.0002,52.3684,0.7079,46.7937,"505,745,510.00","17,839,675,925.64",23.6047,0.5003,0.026139755,0.433595407,2.226871029,0.011463426,9.392798158,0.110060545,39.2375,0.027568412,38.61,0.027438472,38.33375,0.028016166,38.2,0.027759831
2021/7/16,688001,40.31,0.3106,,0.3106,38.11,,0.1995,40.88,,0.2522,37.72,,0.2445,-2.57,1,-6.3176,0.1617,59.037,0.5878,5.3516,0.0988,9.3458,0.0002,49.06,0.7077,46.6706,"332,980,101.00","16,712,636,419.03",23.5394,0.4874,0.415011464,0.437679049,8.100903088,0.041701609,3.021622411,0.035406,38.7075,0.027196032,39.31,0.027935932,39.2475,0.028683979,38.80363636,0.028198491
2021/7/23,688001,37.88,0.193,,0.193,49.93,,0.7305,55.2,,0.8273,36.5,,0.1803,11.82,0,31.0155,0.3872,77.3476,0.5903,7.0115,0.1392,12.2445,0.0003,64.2762,0.7082,46.5438,"1,419,510,929.00","21,896,141,075.89",23.8096,0.5405,0.679143587,0.440452768,5.908546909,0.030415857,32.29244271,0.378388186,43.2,0.030352479,41.37833333,0.029405808,40.63,0.029694377,40.54727273,0.029465587
2021/7/30,688001,51.99,0.8757,,0.8757,46.43,,0.5732,52.43,,0.7161,43.68,,0.5578,-3.5,0,-7.0098,0.1575,71.9257,0.5896,6.52,0.1272,11.3862,0.0003,59.7705,0.7081,46.3053,"1,540,607,673.00","20,361,262,370.39",23.7369,0.5262,0.252005703,0.435967283,1.950462507,0.010040538,9.110019494,0.106747073,46.1575,0.032430429,47.60833333,0.033833202,46.3625,0.033883967,43.99909091,0.031974013
2021/8/6,688001,47.5,0.6584,,0.6584,44.48,,0.4856,47.96,,0.5365,43.91,,0.5699,-1.95,0,-4.1999,0.1745,68.9049,0.5892,6.2461,0.1205,10.908,0.0003,57.2602,0.708,46.094,"637,824,942.00","19,506,115,663.04",23.694,0.5178,0.577846301,0.439389019,1.602554096,0.008249584,3.562763577,0.041746846,44.865,0.031522314,45.34833333,0.032227117,45.32375,0.033124798,46.48272727,0.033778865
2021/8/13,688001,44.48,0.5123,,0.5123,41.38,,0.3464,44.74,,0.4072,41.27,,0.4311,-3.1,0,-6.9694,0.1578,64.1026,0.5885,5.8108,0.1099,10.1477,0.0003,53.2695,0.7079,45.9035,"427,345,464.00","18,146,651,666.74",23.6218,0.5036,0.281058543,0.436272375,2.145377555,0.011043916,5.221538776,0.061183621,42.9075,0.030146967,43.33166667,0.030793958,43.815,0.03202213,44.32727273,0.032212502
2021/8/20,688001,41.58,0.372,,0.372,39.33,,0.2543,42.37,,0.312,38.85,,0.3039,-2.05,0,-4.9541,0.1699,59.2435,0.5878,5.3155,0.0979,9.0026,0.0002,50.0614,0.7078,45.7542,"343,889,761.00","17,247,651,282.09",23.5709,0.4936,1.3489483,0.447486558,2.397297984,0.012340745,3.525433874,0.041309434,40.1325,0.028197242,40.66166667,0.028896503,41.2775,0.030167602,42.05272727,0.030559596
2021/8/27,688001,39.6,0.2762,,0.2762,39.27,,0.2516,40.99,,0.2566,37.76,,0.2466,-0.06,0,-0.1526,0.1989,59.1531,0.5878,5.3074,0.0977,8.9889,0.0002,49.9851,0.7078,45.6252,"349,379,786.00","17,221,339,075.71",23.5694,0.4933,0.320033191,0.436681658,1.486756346,0.007653484,3.583542439,0.041990324,39.7375,0.027919713,39.82333333,0.028300736,39.8925,0.029155377,40.32545455,0.029304392
2021/9/3,688001,38.27,0.2119,,0.2119,38.23,,0.2049,39.65,,0.2028,36.3,,0.1698,-1.04,1,-2.6483,0.1839,57.5866,0.5876,5.1668,0.0943,8.7508,0.0002,48.6613,0.7077,45.5174,"306,822,846.00","16,765,260,831.79",23.5426,0.488,0.888331991,0.442649508,1.31105288,0.006749002,3.227234194,0.037815265,37.9925,0.02669367,38.20666667,0.02715184,38.58375,0.028198879,38.99181818,0.028335243
2021/9/10,688001,38.68,0.2317,,0.2317,38.52,,0.2179,40.17,,0.2237,37.5,,0.2329,0.29,0,0.7586,0.2044,58.0234,0.5877,5.206,0.0952,8.8172,0.0002,49.0304,0.7077,45.4028,"289,076,718.00","16,892,436,495.96",23.5501,0.4895,0.413766636,0.437665976,1.207724988,0.006217094,2.961478278,0.034701258,38.545,0.027081859,38.555,0.027399386,38.3875,0.028055449,38.39454545,0.027901206
2021/9/17,688001,38.49,0.2225,,0.2225,36.01,,0.1051,38.49,,0.1562,35.8,,0.1435,-2.51,0,-6.5161,0.1605,54.2425,0.5872,4.8668,0.0869,8.2427,0.0002,45.8356,0.7076,45.3016,"204,227,732.00","15,791,709,195.73",23.4828,0.4763,-0.229496941,0.430910901,0.765139134,0.003938762,2.204240515,0.02582829,36.755,0.025824198,37.2,0.026436445,37.475,0.02738855,37.81909091,0.027483025
2021/9/24,688001,35.9,0.0972,,0.0972,35.9,,0.1002,36.54,,0.0779,35.61,,0.1335,-0.11,0,-0.3055,0.198,54.0769,0.5871,4.8519,0.0866,8.2175,0.0002,45.6955,0.7076,45.2523,"87,203,496.00","15,773,976,175.70",23.4816,0.4761,3.508599803,0.47016561,2.557873738,0.013167353,1.381931645,0.016192848,35.95,0.025258602,36.24333333,0.025756583,36.55875,0.02671891,37.05363636,0.026926771
2021/9/30,688001,36.09,0.1064,,0.1064,34.73,,0.0476,37.13,,0.1016,34.48,,0.0741,-1.17,1,-3.2591,0.1802,52.4158,0.5869,4.6783,0.0824,7.9651,0.0002,44.292,0.7076,45.1865,"139,935,628.00","15,259,893,943.79",23.4485,0.4696,1.176185409,0.445672331,0.52785526,0.002717279,1.019577241,0.011946943,35.5675,0.024989856,35.7,0.02537046,35.75875,0.026134231,36.09818182,0.026232445
2021/10/8,688001,34.99,0.0532,,0.0532,35.15,,0.0665,35.47,,0.0349,34.99,,0.1009,0.42,1,1.2093,0.2072,53.0497,0.587,4.7348,0.0837,8.0614,0.0002,44.8276,0.7076,45.1729,"20,010,258.00","15,444,436,283.45",23.4605,0.4719,0.949924655,0.443296309,1.048467852,0.005397274,1.128707966,0.013225688,35.1775,0.024715841,35.55333333,0.02526623,35.65125,0.026055665,35.89818182,0.026087106
2021/10/15,688001,35.26,0.0663,,0.0663,35.37,,0.0764,35.7,,0.0442,34.53,,0.0768,0.22,1,0.6259,0.2036,53.3817,0.587,4.7645,0.0845,8.1119,0.0002,45.1082,0.7076,45.0983,"106,418,581.00","15,541,101,318.51",23.4668,0.4731,1.005804708,0.443883119,1.420642213,0.007313143,1.428921626,0.016743455,35.2125,0.024740432,35.20666667,0.025019869,35.0675,0.025629032,35.40090909,0.025725739
2021/10/22,688001,35.1,0.0585,,0.0585,35.5,,0.0822,35.95,,0.0542,34.58,,0.0794,0.13,0,0.3675,0.2021,53.5779,0.5871,4.782,0.0849,8.1417,0.0002,45.274,0.7076,45.0194,"123,691,116.00","15,598,221,566.50",23.4704,0.4739,3.082469545,0.465690707,2.724381517,0.014024497,1.607155382,0.018831917,35.435,0.024896761,35.39166667,0.02515134,35.385,0.025861077,35.29272727,0.025647124
2021/10/29,688001,35.66,0.0856,,0.0856,34.11,,0.0198,36.61,,0.0807,33.1,,0.0016,-1.39,1,-3.9155,0.1762,51.4801,0.5868,4.5947,0.0803,7.8229,0.0002,43.5013,0.7076,44.946,"173,634,927.00","14,987,474,299.53",23.4305,0.466,0.323903631,0.436722302,2.45225887,0.012623672,1.40639588,0.016479509,34.2775,0.024083497,34.75833333,0.024701258,34.86375,0.025480122,35.03636364,0.025460825
2021/11/5,688001,34.05,0.0077,,0.0077,37.8,,0.1855,37.8,,0.1285,34.05,,0.0515,3.69,1,10.8179,0.2652,53.7538,0.5871,4.8884,0.0875,8.6692,0.0002,41.1798,0.7075,44.8847,"270,480,941.00","16,608,810,569.40",23.5332,0.4862,0.82238091,0.441956939,2.718890592,0.013996231,4.662204573,0.054629597,36.4425,0.025604634,35.98833333,0.025575366,35.40125,0.025872953,35.48818182,0.02578916
2021/11/12,688001,37.95,0.1964,,0.1964,38.61,,0.2219,38.86,,0.1711,36.37,,0.1735,0.81,0,2.1429,0.2128,54.9057,0.5872,4.9932,0.09,8.855,0.0002,42.0623,0.7075,44.8036,"277,974,663.00","16,964,713,653.03",23.5544,0.4904,3.120345285,0.46608845,2.349141314,0.012092846,3.345822395,0.039204828,37.83,0.026579497,37.58833333,0.026712417,37.25375,0.02722685,36.69636364,0.026667142
2021/11/19,688001,38.59,0.2274,,0.2274,38.61,,0.2219,39.4,,0.1928,37.48,,0.2319,0,1,0,0.1999,54.9057,0.5872,4.9932,0.09,8.855,0.0002,42.0623,0.7075,44.7071,"303,001,782.00","16,964,713,653.03",23.5544,0.4904,1.86531662,0.452909074,1.521117178,0.007830366,2.859216266,0.033502998,38.3575,0.02695012,38.40166667,0.027290418,38.26375,0.027965007,37.93909091,0.027570229
2021/11/26,688001,38.61,0.2284,,0.2284,39.3,,0.2529,41.45,,0.2751,38.6,,0.2907,0.69,0,1.7871,0.2106,55.8869,0.5874,5.0824,0.0922,9.0133,0.0002,42.814,0.7075,44.5964,"427,642,167.00","17,267,890,353.90",23.5721,0.4939,0.071927331,0.434076234,2.073153993,0.010672126,4.786357092,0.05608436,39.3125,0.027621107,39.23166667,0.027880264,39.00125,0.028504008,38.83545455,0.028221614
2021/12/3,688001,37.92,0.195,,0.195,35.88,,0.0993,38.67,,0.1635,35.66,,0.1362,-3.42,0,-8.7023,0.1473,51.0235,0.5867,4.6401,0.0814,8.2289,0.0002,39.0882,0.7074,44.5046,"337,085,748.00","15,765,188,445.24",23.4811,0.476,1.660295432,0.450756094,1.79092442,0.009219272,2.431840172,0.028495199,36.835,0.025880406,37.44166667,0.026608187,37.92875,0.027720173,38.24909091,0.027795505
2021/12/10,688001,35.9,0.0972,,0.0972,35.13,,0.0656,35.9,,0.0522,34.11,,0.0547,-0.75,1,-2.0903,0.1872,49.9569,0.5866,4.5431,0.0791,8.0569,0.0002,38.2711,0.7074,44.4488,"235,696,355.00","15,435,648,552.99",23.4599,0.4718,1.203746558,0.445961757,1.138032225,0.005858331,1.578826076,0.018499967,35.0925,0.024656119,35.14166667,0.024973676,35.5675,0.025994457,36.32909091,0.026400246
2021/12/17,688001,35.37,0.0716,,0.0716,35.34,,0.075,36.3,,0.0683,35.06,,0.1046,0.21,0,0.5978,0.2035,50.2556,0.5866,4.5703,0.0797,8.105,0.0002,38.4999,0.7074,44.3858,"198,045,262.00","15,527,919,722.82",23.4659,0.473,1.080544628,0.444667982,1.96557748,0.010118346,2.182844659,0.025577583,35.6075,0.02501796,35.51666667,0.025240173,35.465,0.025919545,35.34727273,0.025686762
2021/12/24,688001,35.18,0.0624,,0.0624,34.82,,0.0517,36.3,,0.0683,34.64,,0.0825,-0.52,1,-1.4714,0.191,49.5161,0.5865,4.503,0.0781,7.9858,0.0002,37.9334,0.7074,44.3223,"166,725,124.00","15,299,438,730.86",23.4511,0.4701,1.151385297,0.445411898,1.459053952,0.007510878,1.954184421,0.022898246,35.54,0.024970535,35.385,0.025146603,35.465,0.025919545,35.46090909,0.025769341
2021/12/31,688001,34.7,0.0392,,0.0392,35.87,,0.0988,36.09,,0.0598,34.35,,0.0673,1.05,1,3.0155,0.2181,51.0092,0.5867,4.6388,0.0814,8.2266,0.0002,39.0773,0.7074,44.2657,"133,528,108.00","15,760,794,580.01",23.4808,0.4759,0,0.433320907,0,0,2.594246579,0.030398204,35.1975,0.024729893,35.1,0.024944065,35.25,0.025762412,35.28090909,0.025638536
2020/1/3,688002.SH,38,0.1988,38,0,39.49,39.49,0,39.78,39.78,0,36.88,36.69,0.0024,0.71,1,1.8308,0.2109,95.1075,0.5927,7.8413,0.1594,28.6269,0.0007,339.2578,0.7172,67.4991,"369,319,741.00","17,573,050,000.00",23.5896,0.4973,-0.816533735,0.424746278,1.464490287,0.007538863,5.165381267,0.060525593,38.645,0.027152119,38.82,0.02758771,38.77625,0.028339567,38.44,0.027934238
2020/1/10,688002.SH,39.48,0.2704,123.94,0.0172,40.2,122.4,0.0086,42.19,129.48,0.0269,38.98,115.14,0.0292,0.71,1,1.7979,0.2107,96.8175,0.593,7.9823,0.1628,29.1416,0.0007,345.3574,0.7174,67.3437,"754,045,836.00","17,889,000,000.00",23.6075,0.5008,1.968805103,0.453995833,7.047405425,0.036278442,5.929522063,0.069479448,40.5575,0.028495848,40.31666667,0.028651327,39.87,0.029138932,39.57545455,0.028759369
2020/1/17,688002.SH,39.99,0.2951,,0.0232,51,,0.1388,52.4,,0.1407,39.28,,0.033,10.8,0,26.8657,0.3621,122.8281,0.5965,10.1268,0.215,36.9707,0.0009,438.14,0.7205,67.1676,"1,399,016,530.00","22,695,000,000.00",23.8454,0.5476,0.034603046,0.433684283,9.621510991,0.049529353,23.47037311,0.275015179,44.7525,0.031443271,43.36666667,0.030818831,42.7625,0.031252912,41.99090909,0.030514673
2020/1/23,688002.SH,50.7,0.8133,,0.1478,50,,0.1268,55.77,,0.1783,45.51,,0.1124,-1,1,-1.9608,0.188,120.4198,0.5962,9.9283,0.2102,36.2458,0.0009,429.549,0.7202,66.9323,"1,994,276,521.00","22,250,000,000.00",23.8256,0.5437,2.898986915,0.463763909,12.62673538,0.064999565,15.279837,0.179042195,50.72,0.035636058,49.59666667,0.035246225,47.73625,0.03488797,45.82545455,0.033301227
2020/2/7,688002.SH,41.71,0.3783,,0.0432,54.37,,0.1795,57.83,,0.2012,40,,0.0422,4.37,0,8.74,0.2526,130.9444,0.5976,10.796,0.2313,39.4137,0.001,467.0916,0.7214,66.6748,"2,759,538,368.00","24,194,650,000.00",23.9094,0.5602,-3.642257684,0.395072629,4.722796242,0.024311882,23.77368315,0.278569228,50.96,0.035804683,48.97333333,0.034803249,49.7975,0.036394432,49.22,0.035768033
2020/2/14,688002.SH,53.4,0.9439,,0.1792,50.55,,0.1334,56.76,,0.1893,49.5,,0.1633,-3.82,0,-7.0259,0.1574,121.7444,0.5963,10.0375,0.2129,36.6445,0.0009,434.274,0.7203,66.34,"2,161,937,795.00","22,494,750,000.00",23.8365,0.5458,0.373925616,0.437247596,3.249369663,0.016727017,14.74216117,0.172741953,52.145,0.036637269,53.15833333,0.037777349,52.9,0.038661889,50.76545455,0.03689111
2020/2/21,688002.SH,50.65,0.8108,,0.1472,49.76,,0.1239,54.83,,0.1678,47.5,,0.1378,-0.79,0,-1.5628,0.1904,109.5841,0.5947,9.4549,0.1987,32.3421,0.0008,427.4872,0.7201,66.0703,"1,539,841,750.00","22,143,200,000.00",23.8208,0.5427,1.232811634,0.446266977,3.475057613,0.017888807,9.321232601,0.109221973,50.475,0.03546392,50.77666667,0.0360848,51.3675,0.037541864,52.09636364,0.037858278
2020/2/28,688002.SH,49.92,0.7755,,0.1387,43.55,,0.049,52.88,,0.146,43.41,,0.0857,-6.21,1,-12.4799,0.1245,95.9081,0.5928,8.2749,0.1699,28.3058,0.0007,374.1372,0.7184,65.8432,"1,302,795,233.00","19,379,750,000.00",23.6875,0.5165,1.845265622,0.452698513,5.578572351,0.028717223,7.680804029,0.090000175,47.3975,0.033301658,48.15166667,0.034219325,48.57,0.035497315,49.43727273,0.035925924
2020/3/6,688002.SH,44.4,0.5085,,0.0745,46.8,,0.0882,49.96,,0.1135,44.4,,0.0983,3.25,0,7.4627,0.2449,103.0654,0.5938,8.8925,0.185,30.4182,0.0008,402.0579,0.7193,65.636,"940,625,431.00","20,826,000,000.00",23.7595,0.5307,1.110126065,0.444978625,3.038817431,0.015643142,6.264042125,0.073399202,47.785,0.033573917,47.145,0.033503931,47.3025,0.034570964,48.02090909,0.034896657
2020/3/13,688002.SH,45.82,0.5772,,0.091,44.25,,0.0574,46.3,,0.0727,41.18,,0.0572,-2.55,0,-5.4487,0.167,97.4496,0.593,8.408,0.1732,28.7608,0.0007,380.1509,0.7186,65.4542,"722,506,641.00","19,691,250,000.00",23.7034,0.5197,1.02527428,0.444087574,2.432587778,0.012522409,6.031100733,0.070669701,44.4425,0.031225464,44.80333333,0.031839808,45.5575,0.033295634,45.89909091,0.033354738
2020/3/20,688002.SH,44.9,0.5327,,0.0803,41.27,,0.0215,45.86,,0.0678,38.99,,0.0293,-2.98,0,-6.7345,0.1592,90.8869,0.5921,7.8417,0.1594,26.8239,0.0007,354.5497,0.7177,65.3085,"497,861,707.00","18,365,150,000.00",23.6337,0.506,1.600510028,0.450128272,4.060581194,0.02090295,3.354648352,0.039308247,40.9325,0.028759325,41.675,0.029616636,42.29625,0.030912154,43.14727273,0.031354999
2020/3/27,688002.SH,40.2,0.3053,,0.0256,40.11,,0.0075,40.96,,0.0132,36.69,,0,-1.16,1,-2.8108,0.1829,88.3323,0.5918,7.6213,0.154,26.0699,0.0007,344.5842,0.7174,65.1879,"355,750,803.00","17,848,950,000.00",23.6052,0.5004,2.688061649,0.461548929,2.799346543,0.0144104,2.258459707,0.026463606,39.69,0.02788634,39.66333333,0.028187031,39.8675,0.029137105,40.61454545,0.029514474
2020/4/3,688002.SH,39.35,0.2642,,0.0157,40.18,,0.0083,40.94,,0.0129,37.35,,0.0084,0.07,1,0.1745,0.2009,88.4865,0.5918,7.6346,0.1544,26.1154,0.0007,345.1856,0.7174,65.0687,"306,747,436.00","17,880,100,000.00",23.607,0.5007,2.342105657,0.457915957,3.325525764,0.017119051,1.944230769,0.022781614,39.5225,0.027768654,39.48166667,0.028057928,39.6225,0.028958047,39.52363636,0.028721713
2020/4/10,688002.SH,41,0.344,,0.0349,41.31,,0.022,43.68,,0.0435,40.7,,0.0511,1.13,1,2.8123,0.2168,90.975,0.5922,7.8493,0.1596,26.8499,0.0007,115.5157,0.7099,64.9463,"307,170,137.00","18,382,950,000.00",23.6347,0.5062,1.485573342,0.448921292,1.715527298,0.008831145,2.326386447,0.02725954,42.2775,0.029704327,41.665,0.029609529,40.9,0.029891707,40.55636364,0.029472193
2020/4/17,688002.SH,41.2,0.3537,,0.0372,42.1,,0.0315,42.84,,0.0341,40.26,,0.0455,0.79,1,1.9124,0.2114,92.7148,0.5924,7.9994,0.1632,27.3634,0.0007,117.7247,0.71,64.7964,"200,435,668.00","18,734,500,000.00",23.6536,0.5099,1.038708957,0.444228655,1.437475521,0.007399797,2.433104396,0.028510013,41.9475,0.029472468,41.70166667,0.029635587,41.935,0.030648135,41.71727273,0.030315823
